19	1034020480,3384999203
60	1034217892,3698702323
25	1034617651,992098491
19	1034760291,129399567
95	1034788205,1651484296
38	1035075923,239527722
87	1035118546,2989679465
19	1035145823,3982289536
17	1035203641,2908494263
88	1035368874,2657785169
59	1035440994,342982316
1	1036065491,178518725
52	1036219872,978355225
19	1036299952,711781510
66	10365698,1747247469
101	1036781643,3624528946
126	1036815110,3004454064
25	1037134713,1174270678
43	1037622152,98548692
61	1038020067,4161403302
30	1038134073,3813285158
60	1038387155,3447353046
28	1038472645,2766987682
30	1038637677,673732250
31	1038924928,4188521954
39	1039031592,1488115707
6	1039127118,1681336036
39	103961561,527388775
25	1040093916,1215889733
0	1040549817,3831288848
71	104057265,3681490532
115	1040761148,2538962523
19	1040853199,3067523102
120	1040880434,1956132288
123	1040975539,3273200437
26	1040989153,2246463712
25	1041999099,3105490397
109	1042112529,522315605
101	1042733588,2213572072
6	1042761312,1943242209
87	1043180989,4154096178
33	1043238429,3091961789
47	1043565272,4179167190
52	1043636936,1106641692
60	104378825,1159046019
17	1044797033,2828200303
19	1045284815,4082129561
21	1045340170,2463110436
101	1045785064,2856671968
84	1045888232,3524221152
21	1046061103,1597365017
67	1046121251,590137961
123	1046135933,3532922610
76	1046144013,1084002954
65	1046232344,1978368982
68	1046645199,2089677428
19	1046744666,4264917853
115	1046744762,1776873965
109	1047167025,466694700
87	1047380683,899371440
126	1047820235,2165450376
111	1047947276,1089973285
66	104821358,2717626235
12	1048223038,2507587007
42	1048564286,1322235166
111	1048623333,1466041770
42	10488927,2024281168
1	1049195369,3295722078
132	1049275505,866178916
19	10493479,458745797
19	1049474724,1095884156
88	1049567795,2487635502
111	1049691326,3447228924
43	105000213,230133112
19	105036101,411234680
42	105075702,3021568716
19	1050966720,2508792161
39	1051128367,1652690231
21	1051161780,212464053
77	1051381057,218222906
86	1051472488,358927320
19	1051499641,545984937
8	1051883544,528184055
66	1052084176,2529514954
33	1052121639,3183661809
115	1052201911,515344361
21	1052354515,504394427
19	1052591297,262201864
39	1052769718,2370811547
24	1053071960,2766241112
111	1053140051,2253999751
18	1053365595,3299178970
6	1053757095,3244075336
25	1053894509,76410563
87	1054028139,1925942921
87	1054056109,3047991261
72	1054118520,1597148543
19	1054255164,693885941
127	1054367017,1247350993
61	1054401956,305738861
17	1054627983,1130559330
47	1054705135,3360965923
114	1054718359,1866616937
21	1054725887,3765532355
128	1054953697,3174377006
21	1055210048,3800908333
132	1055936492,1594860215
72	1056094311,1235166973
33	105617121,991675469
19	1056300938,2461304848
30	1056783169,1599264558
77	105685511,1443787887
21	105718568,1193102660
66	1057457227,614137238
36	1057463372,4220179115
59	1057499761,754346858
26	1057563184,360147828
31	1057930113,2031352022
132	1058001243,3632550428
33	1058030626,4196242437
69	1058389921,2306889750
69	1058651212,2085814284
63	1058678376,2137435746
109	1058690135,2730754250
23	1059029712,26041905
1	1059223347,269065453
88	1059274709,3061310384
30	105937698,1136779929
82	1059401761,4275117641
68	1059418584,104163169
19	1059535630,2776874159
19	1059687376,326091599
47	105983671,1819357395
25	1059937154,1425108933
87	1060364374,3298439065
33	1060609588,3784413583
29	106075167,286241296
39	1060796977,2201836033
26	1061081185,2665732211
111	1061157114,1508082857
87	1061475035,381942704
49	106149712,728596587
60	1061623468,2926612299
23	1062025421,173660354
19	1062163843,1025733812
120	1062910145,1502918149
69	1063023005,299718872
88	1063064145,921372103
109	1063199010,422501648
21	1063258918,3159745284
19	1063330946,4071860748
0	1063430841,3729547575
6	1063686199,3389279896
31	1063762734,3535599685
52	1064298287,1670441401
68	1064534922,1282038653
87	1064772478,1264818428
28	1064849298,3970572031
81	1064994704,2017663318
8	1065168908,3024708133
33	1065663364,669975080
69	1065774472,746333135
80	1065943272,3194327430
19	106630177,1492339476
8	1066419366,3581919007
52	1066522586,380144584
30	106662994,2647595226
88	1066745363,2912862417
39	1066764386,753168578
8	1066827588,1741457240
8	1066832135,3745934184
21	106686218,1419194120
8	1067103088,2038676615
87	1067580594,3859726784
31	1067621259,2410885287
42	1067635773,4286568231
30	1067725610,2490339957
111	1067778631,3853502451
21	106781013,3957506187
24	1068017500,1266394097
25	106811991,2204294775
111	1068208804,740724108
75	1068261918,2684330369
60	1068264903,4231855193
25	1068687014,4190918144
8	1068879659,303235724
88	1068997787,553633167
39	1069400291,4215788812
26	1069841257,1388984655
19	1069869482,1449235606
111	1070178299,1983039082
19	1070191747,3155352210
6	1070379243,4062492212
6	1070404973,3837949611
81	1070742795,2771075690
8	1070996935,2392922396
77	1071455414,3219617438
95	1071530770,2512776131
38	10718610,3150000713
87	1071986970,2767049921
80	1072422044,3853663114
36	1072580418,642335712
68	1072964646,1540440327
51	1073075782,3122355573
42	1073272525,1830996875
111	1073474927,3085293689
76	1073629270,2700809844
132	1073919876,1378791149
31	1073990085,3674467889
48	1074597826,1285343457
19	107476762,943848419
52	1074788611,3879680743
111	1074814922,1697644082
33	1075074562,3289512673
33	1075593757,1525447222
25	107623885,3120990628
132	1076263469,438171364
19	1076446280,4274100396
17	1076596255,97465948
66	1076764588,872264850
76	1076877240,3688190819
39	1077359184,1215018509
88	1077375351,2788962833
33	1077498092,575894544
115	1077525558,3330453401
30	1077808480,3859718617
46	1077882480,3674081857
33	1078103449,1791136441
65	1078108637,189453220
95	1078319344,4294877269
2	1078968969,387474526
71	1078983827,551400851
1	1078991321,2395211560
19	107942990,2691928363
0	1079636444,2645442599
25	1079639928,3833676232
19	1079671425,3136629891
63	1080166768,1031969353
39	1080195982,1858731800
19	1080218250,3698089144
31	1080226450,2044170388
72	1080313633,1335654555
132	1080722983,465505624
36	1080806346,696925251
24	1080974826,2449185385
61	1080989783,1390050395
111	1081007522,1297605692
95	1081131218,607350349
25	1081283883,707126021
8	108172643,3569556685
64	1081751137,1262956272
65	108179284,2478126003
21	1082276844,996120910
69	1082632870,618802506
9	1082643079,1558213763
127	1082872283,4010910174
126	1083640716,3791423270
19	1083884138,42329142
39	1084036525,2863337321
8	1084221583,1691787574
35	1084233324,150432758
19	1084370548,1730421230
19	1084462209,849633922
7	1084517444,847028538
84	1085029784,2682056990
111	1085091833,1163920939
111	1085223531,2793722489
52	1086004036,1454272169
52	1086078223,2395968321
133	1086175537,1629800238
8	1086302923,547936177
39	1086335393,2602129742
3	10868452,1691581139
59	1086908464,3706885798
62	1086931280,173207085
59	1087044787,2877414320
88	1087214078,2030076788
83	1087567816,3209069141
0	1087777495,4072802909
20	1088407305,2148334488
87	1088446444,1836676196
95	1088594538,2329360691
6	1088713125,852509073
132	1088822268,1395121190
87	1088837903,2241635365
68	1089287987,606114258
12	1089564163,1848261928
8	1089736774,3764283643
72	1089787555,1173678021
61	1089977435,226388702
39	1090194967,554014806
111	1090266916,2649985940
12	1090271383,938700978
67	1090462907,2634711382
132	1090607639,3884495606
8	1090626684,2396256099
88	1091536551,4140074023
19	1091616998,108480845
19	1091923353,2922623015
77	1091944135,3932356736
19	1091963111,2569617646
127	109197306,1741458064
33	1092088756,164695727
21	1092528998,680012059
21	1092645532,1848837924
1	1093048125,417435220
29	1093190249,237408306
72	1093479053,2975572584
88	1093570249,4073668083
111	1093607074,2147458919
30	1093625684,3348903537
31	109372375,1826524927
61	1093830414,4112681021
39	1093884910,1358904946
78	109402228,536425900
21	109412897,3279921187
133	1094341805,1793708765
64	1094341993,2258609133
19	10944320,680274723
82	1094765909,620347348
19	1094766874,480775994
87	1095399857,2496161068
39	1095746476,1378385483
67	1095781857,1487419302
39	1095934751,3006828187
64	1096022467,409925632
71	109614374,4034828363
70	1096181580,1908149428
33	1096313836,1937451818
6	1096380064,2817653872
39	1096546017,1542483779
19	1096926117,1081722477
8	1097129777,3239520395
19	1097238869,193690240
31	1097584233,3559869108
120	1097975616,2326993038
71	1098814480,65150426
65	1098881973,2280211372
80	1098934728,1888667839
68	1099065806,3556013905
6	1099387166,429324690
95	1099541116,3675588424
72	1099587956,400395942
64	1099940184,1030478385
95	1100192965,3145819332
88	1100426412,2238091090
24	110057762,825871452
8	1100579208,384683683
95	1100700643,4212825597
25	1100745502,1535773002
66	1101095019,3300464719
126	1101205929,2040250720
59	1101217018,2991696958
95	1101232320,3095683297
38	1101244620,1607778127
59	11015891,1898654010
88	1101678226,2390908469
36	1102100049,496758626
88	110227290,1688389076
76	1102327156,3174347878
36	1102370881,956378132
2	1102717953,2364829778
46	1102845142,2264346371
70	1103112601,1024573182
81	1103202900,4179378650
12	1103427782,2967470285
48	1104320691,1044796142
17	1104355769,3996946135
19	1104768211,3376593776
36	1104799337,3470526587
126	110507513,4112829004
49	1105161114,562034094
87	1105251425,328718463
21	11052568,2499915922
21	1106077546,2032031161
88	1106193109,2128873218
47	1106256502,2800834174
132	1106364430,2589433864
25	1106870655,3361144093
47	1107056612,1773442498
128	1107077093,2166056630
19	1107151413,3195085615
61	1107731882,3891868198
129	1107982620,172172604
72	1108201816,2281101288
8	1108329159,700952458
52	110891427,3632499649
87	1109022734,3856993261
59	1109319160,2071399735
77	1109543585,2260655404
115	1109608805,1020389394
80	1109661939,3724478667
0	1109751216,3547958866
21	110979590,3236632790
33	1110073254,3617125666
33	1110177010,1364417823
126	111054745,2321661691
19	1110966302,3403107836
19	1111794530,3186055568
23	1111871346,2041279294
52	1112681706,1863619738
5	1112951269,1740339937
19	1113086354,3890722881
2	1113367368,1150156824
132	1113932453,2783839648
24	111413918,4134613911
80	1114364525,2520573016
8	1114426305,1018927811
81	1114717512,2185617899
7	1114822761,3119441786
132	1115218248,2209753381
111	1115316271,2016308949
25	1115402169,2943709899
26	1115711040,2490039332
33	1115762062,3376618034
32	111585770,2484722129
88	111592938,3312837298
64	1116003415,3921618543
114	1116029402,3377144277
19	1116080181,3748585995
64	1116276685,1456978001
111	1116980446,2027387511
59	1117217153,3290729882
66	111747655,1312922695
109	1117538058,4288105753
95	1117820904,3605755882
21	1118039189,4018014679
68	1118047684,2234788708
84	1118304278,855123324
8	111835019,1500681360
48	1118451725,4178828497
81	111855073,1751375651
57	1118638796,2451748361
8	1118875453,3630124635
25	1119081853,1927677623
6	1119225612,3064736863
1	11194756,4110202366
8	1119557077,675943902
19	1119673548,3896063027
24	1119678376,3225160756
17	1119698513,3531650059
68	1119842765,1767028178
19	1119992089,1591546253
52	1120586446,1732255808
30	1120769700,264313891
26	112085137,952201629
95	112097372,3826782777
8	1121056556,2950444642
31	1121179033,2086769911
69	1121372739,1874502514
101	1121502427,2507489471
43	1121567371,3121571866
101	1122001852,1142077685
88	1122185072,3377659032
19	11222212,2245053122
7	1122277110,2576134969
59	112276772,2956380540
12	1122812463,2252040342
95	1123113573,715770685
19	112318050,2609731066
133	1123275664,3051145454
69	1123324580,801383603
127	1123578335,181515199
26	1123854091,10185391
21	112430901,1200490086
21	1124705468,1737649875
30	112495002,2217363571
13	1125120651,3232172597
30	1125263823,21770111
21	1125418354,3203236968
8	1125428440,265230983
71	1125770154,2404870636
52	1125813154,410263981
88	1125859260,3036313371
81	1126080890,2637012753
128	1126165408,4291299395
111	1127066997,2846756049
19	1127118773,3092462715
43	1127319703,243213711
69	1127393867,3310385409
19	1127451107,2870759132
54	1127469682,546906608
111	1127868945,1350668926
17	1128394951,2720722874
8	1128683364,293426297
47	112871653,3312296882
8	1128726671,882727836
88	112894380,238341994
19	1129081460,462948709
95	1129189360,968391954
115	1129193895,3784200540
36	1129228731,1928390298
23	1129326161,2227110089
132	1129372879,2885699703
21	1129866404,2666044641
59	1129948300,1193321150
42	1129966007,2479083567
25	1130300554,118383380
60	1130335693,3688020776
6	1130374228,3080979872
21	1130790339,2162605409
21	1130810611,658790633
81	1131541439,2525928853
19	1131653863,666360011
19	1131797618,1131435201
61	1131820951,87753014
132	1131994496,2005012038
81	1132134650,3747647742
115	1132176029,2865353935
2	1132419777,1740333045
26	1132589707,3395938751
30	1133119067,1699174087
126	1133163753,2379511191
31	11331797,2550040667
30	1133246968,2996998917
8	1133357269,3606211002
29	1133565485,2156565185
132	1133580277,3397480966
60	1133714275,2265592289
6	1133719659,1985473303
19	1134260758,2745838243
54	1134329388,1030973549
19	1134443023,3485873431
111	1134510491,1094626181
8	1134537637,236457342
2	1134541575,3821442345
111	1134588310,3414664366
26	1134801871,3101689422
70	1134920856,66495103
88	1136279182,1596999624
25	1136414745,1099070610
126	1136456445,2873932435
65	1136630062,3903552570
132	113674295,119548774
26	1136800596,1663718689
114	1136852256,1644802959
61	1137087612,3894486629
19	1137168945,1075338544
120	1137169039,4006692205
80	1137367359,1033658000
101	1137399288,1168883079
111	1137521081,1812830872
23	1138188343,1463991559
31	1138234185,3155585160
126	1138630358,351765404
65	1138720485,766180065
71	1139062299,1503809445
80	1139208226,3582388077
109	1139557629,684892593
73	1139652065,2985746506
7	1140096226,2623893320
111	1140948931,2413320231
54	1141313855,694593507
25	1141425965,68747422
31	1141958670,1100297908
109	1142016138,1885135016
30	1142069120,1698118426
52	1142131386,3883513079
19	1142209578,835652212
30	114230377,2820036999
101	1142569098,640045837
95	1142766752,4212538326
95	1143801485,4130541175
7	1143832906,845059933
25	1143961270,205046594
132	1144082583,368298332
24	1144674438,1600212004
77	1144705272,2756024422
6	1145135275,672388132
21	1145554430,2879259677
109	114565150,195897606
132	1145993697,1712658763
132	114635421,3563244895
62	1146600058,1064083828
25	1146691038,2654199499
87	114700891,3368683764
120	1147068384,892257226
132	1147209576,262819760
14	1147431419,1352249862
18	1147459318,2431893924
19	114774092,2861456332
21	1147871386,1972133706
19	1147894644,2834422132
39	1148157445,464491780
101	1148544541,2174447375
87	1148580870,3703396418
21	1148889801,2054022338
120	114897580,1133097831
65	1149079208,3252201344
39	1149597615,3689522635
8	114980139,2958101288
59	1150245118,1295058165
10	1150465315,1794545323
87	115067073,2780817947
7	1150686592,3313742761
30	115083436,588604831
19	1150940987,62052342
81	1151215814,1511651862
70	1151271030,1583730453
21	1151515724,3840067211
36	1151960588,329849360
8	1152179336,2133991761
132	1152201930,297231746
68	1152257799,3914234923
39	1152394773,3807559590
59	1152714615,3404825002
69	1153241452,132917436
114	1153382855,908965670
127	1153454170,3758719404
111	1153944572,2923109323
19	1153976037,3275062294
19	1153988237,3328025737
87	1154121058,2302986773
82	1154466280,3108326101
43	1154679992,2251330541
30	1154696091,3987907287
25	1154733014,415436343
81	1155038242,4143913342
69	1155077994,1119668
109	1155099049,225216055
81	1155510253,2838529545
33	115557405,1526382196
19	1155758103,2949798229
109	115599086,3538552205
132	1156129928,2846217742
132	1156231049,848874035
21	115659757,197649198
21	1157053485,330833505
39	1157145354,1933035145
64	1157390137,2148866816
67	1157393416,3067311175
25	1157635299,3924209938
114	1157754301,673731307
25	1157851173,1060008308
114	1158100234,1546970681
132	1158435090,3045380982
42	1158634049,779430348
72	1158857621,4148956551
61	1158982519,851209066
19	115949925,2252356218
12	1159659425,3179159537
126	1160025144,3886870367
95	116006718,2829815682
52	1160068919,3402813777
49	1160142670,3587582082
82	1160171180,1137817291
115	11601943,2673917011
115	1160237582,2639666683
30	1160849922,1615778240
87	1160965894,2648969363
19	1161399462,1168644450
8	116158405,1600081981
81	1161959157,2797055370
70	1162047333,318758867
60	1162355937,1736415613
101	1162687280,2912863445
38	1162691163,2153171380
61	1162695292,4212257153
19	116310683,2632210916
109	116321272,77418012
77	1163906740,1294166833
30	1164199834,1451868495
81	1164286292,965222923
19	1164528973,3417683933
111	1165017790,2229968917
4	1165155924,3782507864
88	1165225252,2270316889
77	1165289395,4112327107
25	1165824284,2931035939
21	116591576,3996141937
61	1166733170,1517507892
61	116678820,396786663
23	1167755050,4229509
19	1168017831,1004279116
123	1168057452,1276970179
26	1168593052,3035630480
68	1168596544,1302643157
129	1168619287,1337558490
33	116863313,62637513
23	116864222,1977547300
111	1168789692,1880468387
8	1168876242,1289888054
70	1169037777,4085248366
33	1169152054,2028023603
19	1169224151,2096499298
57	1169264274,3347204207
31	1169362446,1376596306
21	1170085113,1315794092
21	1170315451,90468137
59	1170525514,2027028724
33	1170768547,3314942475
19	1171033350,4097265254
64	1171429533,3540719121
21	1171688353,2641132419
101	1172504435,3542257506
22	1173145740,787724112
94	1173413324,2519479674
115	1173462291,2802316318
39	1173543791,656005674
66	1173855106,1547789233
36	1174298048,2869739846
127	1174417003,735664369
109	1174485191,238980703
132	1174515620,2604516042
26	1174712626,3674043562
132	1175068083,1023225959
19	117528800,208919122
31	117536041,2442808206
19	1175647468,1029579276
64	1175675082,779349885
8	117582558,2674136106
47	1176055992,3283058687
123	117626112,458668903
95	1176491215,2863260678
64	1176627880,1533571210
19	1176873932,1856965712
80	1176983312,3525834195
42	1177020242,1744911699
33	1177373504,2037011803
132	117759234,932441128
5	1177706448,3139344519
39	1177961092,801331645
19	1178136676,3609009483
33	1178314420,4105316694
21	1178771189,3322153677
29	1178815633,1908414482
67	1179038547,2105545130
39	1179536085,2569153486
30	1179676064,3427938072
71	1179854606,3709001178
101	1180152228,3582812476
71	1180550282,1173124656
60	1181121348,3494455224
59	1181240889,1206861564
72	1181389633,2103504490
33	1181517039,2101331106
101	1181911898,3480299618
69	1182406498,749806220
52	1182584007,3842164233
23	118315813,839293646
65	1183504100,2277640324
42	1183542551,706845743
63	1183661076,2441987064
68	1184005923,1304291689
19	1184090610,2866786426
81	1184159357,1545546769
21	1184283470,2426146433
59	1184284300,1225041224
4	1184705939,529505342
52	1185062846,508412941
52	1185497944,379754604
52	1185936742,66426849
86	1186227669,2380432198
46	118622908,24500233
42	1186360747,3036783114
33	1186381440,2070676942
111	1186449367,1886612827
21	11868073,702613177
52	1186826624,2718011316
61	118692039,3736006600
26	118705483,748185822
111	1187171972,1773880033
22	1187246368,1645711394
17	1187353567,3474540961
132	1188048483,1467689483
31	1188263553,902725017
115	118826482,643213254
87	118850368,3473667562
39	1188513216,1773801175
114	1188552711,2493124805
59	1188961473,1870308393
88	1189141064,1989587585
8	1189158425,537150393
70	1189370518,2707006437
19	1190069798,657531694
25	1190092405,220123831
19	1190109936,3855113653
8	1190116321,2280436511
1	1190152942,264788071
21	119019410,2961780364
66	1190590525,2607167108
19	1190898903,1535560501
62	1190970038,3439436530
109	1190998825,3387255677
52	1192055881,900720395
61	1192512673,2774792625
132	1192994325,2899418198
59	1193101216,2167764591
33	1193205997,2663964805
19	119325638,4279329012
26	1193372755,1212328551
8	1193789487,2188053696
39	1193856865,2076671318
47	119421570,2184733783
49	1194369554,1327722436
21	119447757,3959512501
69	1194599366,2284809218
80	1194664275,2013620177
132	1194732953,2763070959
52	119479212,2818083595
19	1194848601,3741581638
21	119526536,3148433202
12	1195319408,3473797833
60	1195366365,4203332462
21	1196473712,3397291749
31	1196502776,3749610039
33	11967393,3052364456
17	1196757977,4247664790
72	119707317,1965345119
95	1197133306,3637697463
61	1197363065,939431789
88	1197466957,334666078
19	1197799886,1956734502
25	1197954190,36547445
65	1198017241,2741433265
72	1198168646,791660333
51	1198338458,2867629109
67	1198427299,776144490
81	1199228139,2282401600
1	1199555287,1057165199
132	1199578203,4117107863
27	1199613633,3386932423
127	11999051,981246086
26	1200755085,3611946098
109	1200856573,2001091166
8	1201194641,436642563
60	1201229750,2456437038
25	1201269537,3131430840
81	1201462287,3884558730
19	1201655909,2692829684
31	1201884383,5949920
88	12019180,2009430533
115	1201974878,1941745400
19	1202122614,3807780736
111	120219639,1066982953
19	1202321161,1331325423
30	120239865,2402908616
61	1202750639,1189931234
21	120276205,1076729378
69	1202765241,1014106758
123	1202822333,2021551305
52	1202994501,2081091412
26	1203010617,2403735427
68	1203361961,179329343
111	1203739713,3049430900
67	1204289330,1965721557
21	1204358079,3719867020
24	1204487047,4114207370
33	120503825,467055556
62	1205069223,2904235767
21	1205133585,1938038150
26	1205199154,3387247544
71	1205213817,1811430044
87	1205276576,3953911524
59	1205540587,2619358560
25	1205815828,607131609
52	1205993603,1327900667
61	1206082210,347882099
52	1206551628,402461599
39	1206724001,1930946927
6	1206733964,3911809509
70	1206756095,3363594917
2	1206979757,1419222789
61	1207267497,1107194548
109	1207332484,3087996019
133	1207420207,1872135046
19	1207591257,420149426
30	1207742327,1655918558
21	1208017722,181419988
128	1208054840,3237690030
57	1208064401,2612804862
42	1208562871,673950432
101	1208571018,4277050432
88	1208622757,3973458202
115	1208705899,175382422
29	1208847492,2451680577
7	120885463,521024211
70	1208946232,2086622687
19	1209106419,2954637663
25	1209261499,1286654116
18	1209400184,1894732255
33	1209668827,892039459
61	120969304,1348819715
19	1209760462,1913328540
87	1209824142,2443662718
30	1209834671,4269374826
61	1210010977,893047309
48	1210119796,4213742268
111	1210212098,986443702
7	1210286464,1623102948
81	1210446836,2139851664
41	1210512414,2040100122
21	1211154615,122309751
61	1211176183,859655969
26	1211241823,3834590825
133	1211554997,655381278
30	1211562665,396721470
101	1212223289,3254395744
8	1212416311,2839807622
12	1212480571,1409236478
84	1212631988,2705585813
69	1213081550,946493464
52	1213766748,3778612796
8	1213769614,3630926848
39	1213907633,1615755210
38	1213959389,4117646221
8	1214393269,3371697824
52	1214501848,1331582397
95	1214715654,3306911048
33	1215475609,1399977296
86	1215984917,2305378460
19	1216412072,3939929813
30	1216469265,573907555
69	1216555958,1409303325
101	1216965930,1237043938
63	1218142363,3305979562
123	1218299951,3630840725
87	121837968,613737889
4	1219561212,1958104632
34	121961905,2093777637
34	1219847167,1294290806
31	1219853534,876086154
66	1220038438,3579620309
115	1220146340,1419766631
64	1220453748,3333052047
21	1220665338,3311957061
101	122068291,1357097608
78	1220693421,2513193732
12	1220752991,1290212068
19	1220992515,779157721
19	1221219275,1118201019
88	1221388800,3203540725
19	1221817835,2242902993
65	1221876683,1129441026
132	1221891889,1672051282
8	1222159408,1233217015
29	1222623458,1037033177
19	1222903787,1088358782
36	1223070636,1553299458
34	1223083558,3228228617
26	1223135843,3533395308
17	1223527101,1733901631
88	1223575048,544807647
59	122367270,1793610538
19	1223760967,3335020441
30	1223774985,3892008132
19	1223859662,2823273650
65	1223882064,868868130
66	1223992706,1640142247
62	1224238194,436616195
2	1224466312,2691158247
39	122450464,14865812
65	1224547900,1753304291
59	1225148182,930984960
19	1225215040,1266783572
132	122553399,2589876002
39	122556374,3544358191
111	122656278,1248934547
2	1226587405,1511367440
88	1227343281,3601063247
61	1227841458,3525069535
21	1227858870,503745421
64	1227905238,119053779
69	1228479828,206176947
75	1228917353,4268807925
109	122928457,1671321513
81	1230094257,2964829247
36	1230268986,220987036
87	1230324467,2253655989
19	1230498351,1045209943
30	1230615460,2640482110
60	1231300525,352349994
6	1231342041,744380938
88	1231881759,2637573389
75	1231914589,1311560983
26	1231919963,311145323
88	1232379331,1823881153
126	1232583192,3721472333
67	123258999,3070024658
73	1232646148,2620553272
42	1232954923,1297445272
26	1232958299,4158115779
19	1233330787,1142087377
72	1233427230,1631346193
23	1233697324,3276141080
17	1233897455,2128426782
30	1234039959,2014357725
30	1234134110,3646711751
25	1234185709,4149116783
21	1234232012,3611753691
57	1234234293,2543030353
129	1234427020,2787156569
21	1234604275,1740682042
8	1234637268,3653772481
29	1234818946,2454805133
72	1235557124,381082223
8	1235627860,2653006351
88	1235751522,1346261556
47	123579073,1150685571
75	1236601779,1638267545
